protid,LeidenCluster,helix,sheet,loop,total,helix_pct,sheet_pct,loop_pct
BD1w3r-A-A-PYR1,LC000,1,0,0,1,100.0,0.0,0.0
BD1w3t-A-A-PYR1,LC004,0,1,6,7,0.0,14.285714285714286,85.71428571428571
BD1w3t-B-B-PYR1,LC004,0,2,6,8,0.0,25.0,75.0
BD1w3t-C-C-PYR1,LC004,0,1,4,5,0.0,20.0,80.0
BD1w3t-D-D-PYR1,LC004,0,1,4,5,0.0,20.0,80.0
BD1w66-A-A-DKA1,LC015,0,6,3,9,0.0,66.66666666666667,33.333333333333336
BD1w69-A-A-ACY1,LC000,2,0,0,2,100.0,0.0,0.0
BD1w6j-A-A-BOG1,LC000,3,0,0,3,100.0,0.0,0.0
BD1w6j-A-A-BOG2,LC000,1,0,3,4,25.0,0.0,75.0
BD1w6j-A-A-BOG3,LC000,1,0,0,1,100.0,0.0,0.0
BD1w6j-A-A-C141,LC000,0,0,1,1,0.0,0.0,100.0
BD1w6k-A-A-BOG1,LC000,1,0,0,1,100.0,0.0,0.0
BD1w6k-A-A-BOG2,LC000,3,0,0,3,100.0,0.0,0.0
BD1w6k-A-A-BOG4,LC000,1,0,3,4,25.0,0.0,75.0
BD1w6k-A-A-BOG5,LC000,0,0,2,2,0.0,0.0,100.0
BD1w6k-A-A-BOG7,LC000,1,0,0,1,100.0,0.0,0.0
BD1w6u-A-A-HXC1,LC007,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD1w6u-C-C-HXC1,LC007,2,0,7,9,22.22222222222222,0.0,77.77777777777777
BD1w6u-D-D-HXC1,LC007,2,0,5,7,28.571428571428573,0.0,71.42857142857143
BD1wa3-A-A-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wa3-B-B-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wa3-C-C-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wa3-D-D-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wa3-E-E-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wa3-F-F-PYR1,LC004,0,2,3,5,0.0,40.0,60.0
BD1wb4-A-A-ACY1,LC019,0,0,2,2,0.0,0.0,100.0
BD1wb4-B-B-ACY1,LC019,0,0,2,2,0.0,0.0,100.0
BD1wbe-A-A-DKA1,LC000,2,0,2,4,50.0,0.0,50.0
BD1wc8-A-A-MYR1,LC002,3,0,4,7,42.857142857142854,0.0,57.142857142857146
BD1wc9-A-A-MYR1,LC002,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD1wdk-C-C-ACO1,LC002,0,2,5,7,0.0,28.571428571428573,71.42857142857143
BD1wdl-C-C-ACO1,LC002,0,0,2,2,0.0,0.0,100.0
BD1wdl-D-D-ACO1,LC002,0,2,6,8,0.0,25.0,75.0
BD1wdm-A-A-ACO1,LC007,1,0,3,4,25.0,0.0,75.0
BD1wdm-C-C-ACO1,LC002,0,2,5,7,0.0,28.571428571428573,71.42857142857143
BD1wn3-C-C-HXC1,LC003,1,1,5,7,14.285714285714286,14.285714285714286,71.42857142857143
BD1wn3-E-E-HXC1,LC003,1,2,0,3,33.333333333333336,66.66666666666667,0.0
BD1wn9-A-A-ACY1,LC015,3,0,1,4,75.0,0.0,25.0
BD1wn9-A-A-ACY2,LC015,0,0,3,3,0.0,0.0,100.0
BD1wom-A-A-MLA1,LC019,1,0,0,1,100.0,0.0,0.0
BD1wor-A-A-RED1,LC013,3,0,0,3,100.0,0.0,0.0
BD1wuo-A-A-ACY1,LC000,1,0,1,2,50.0,0.0,50.0
BD1wuo-B-B-ACY1,LC001,0,0,1,1,0.0,0.0,100.0
BD1wuo-D-D-ACY1,LC000,1,0,1,2,50.0,0.0,50.0
BD1wup-A-A-ACY1,LC001,0,0,2,2,0.0,0.0,100.0
BD1wup-C-C-ACY1,LC042,0,0,1,1,0.0,0.0,100.0
BD1wup-D-D-ACY1,LC042,0,0,1,1,0.0,0.0,100.0
BD1wve-A-A-ACY2,LC000,1,0,0,1,100.0,0.0,0.0
BD1wve-A-A-ACY3,LC000,0,0,2,2,0.0,0.0,100.0
BD1wvf-A-A-ACY2,LC000,0,0,3,3,0.0,0.0,100.0
BD1wwz-A-A-ACO1,LC014,7,7,5,19,36.8421052631579,36.8421052631579,26.31578947368421
BD1wwz-B-B-ACO1,LC014,5,8,4,17,29.41176470588235,47.05882352941177,23.529411764705884
BD1wyg-A-A-ACY1,LC000,0,0,6,6,0.0,0.0,100.0
BD1x01-B-B-ACY1,LC002,0,1,4,5,0.0,20.0,80.0
BD1x2h-A-A-LPA1,LC002,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD1x2h-B-B-LPA1,LC042,3,2,2,7,42.857142857142854,28.571428571428573,28.571428571428573
BD1xcr-A-A-ACY1,LC002,0,2,0,2,0.0,100.0,0.0
BD1xcr-B-B-ACY1,LC002,0,2,0,2,0.0,100.0,0.0
BD1xda-B-B-MYR1,LC000,2,0,0,2,100.0,0.0,0.0
BD1xda-H-H-MYR1,LC000,2,0,0,2,100.0,0.0,0.0
BD1xe7-A-A-ACY1,LC002,0,5,1,6,0.0,83.33333333333333,16.666666666666668
BD1xet-D-D-MCA1,LC015,7,1,5,13,53.84615384615385,7.6923076923076925,38.46153846153846
BD1xez-A-A-BOG1,LC000,0,1,5,6,0.0,16.666666666666668,83.33333333333333
BD1xf9-A-A-ACY1,LC000,0,1,4,5,0.0,20.0,80.0
BD1xf9-B-B-ACY1,LC002,0,1,4,5,0.0,20.0,80.0
BD1xf9-C-C-ACY1,LC002,0,1,4,5,0.0,20.0,80.0
BD1xf9-D-D-ACY1,LC002,0,1,4,5,0.0,20.0,80.0
BD1xf9-D-D-ACY2,LC002,0,0,1,1,0.0,0.0,100.0
BD1xfa-A-A-ACY1,LC000,0,1,4,5,0.0,20.0,80.0
BD1xfa-A-A-ACY2,LC000,0,0,1,1,0.0,0.0,100.0
BD1xfa-B-B-ACY1,LC000,0,1,4,5,0.0,20.0,80.0
BD1xfa-B-B-ACY2,LC000,0,0,4,4,0.0,0.0,100.0
BD1xg3-A-A-PYR1,LC004,2,0,2,4,50.0,0.0,50.0
BD1xg3-A-A-SIN1,LC004,0,0,3,3,0.0,0.0,100.0
BD1xg3-B-B-PYR1,LC004,2,0,2,4,50.0,0.0,50.0
BD1xg3-B-B-SIN1,LC004,0,0,4,4,0.0,0.0,100.0
BD1xg3-C-C-PYR1,LC004,2,0,2,4,50.0,0.0,50.0
BD1xg3-D-D-PYR1,LC004,2,0,2,4,50.0,0.0,50.0
BD1xg3-D-D-SIN1,LC004,0,0,3,3,0.0,0.0,100.0
BD1xg5-A-A-ACY1,LC007,0,0,3,3,0.0,0.0,100.0
BD1xg5-C-C-ACY1,LC007,0,0,3,3,0.0,0.0,100.0
BD1xg5-D-D-ACY1,LC007,0,0,2,2,0.0,0.0,100.0
BD1xji-A-A-C141,LC018,3,0,0,3,100.0,0.0,0.0
BD1xji-A-A-D102,LC018,5,0,0,5,100.0,0.0,0.0
BD1xji-A-A-D121,LC018,1,0,0,1,100.0,0.0,0.0
BD1xji-A-A-OCT2,LC018,5,0,0,5,100.0,0.0,0.0
BD1xji-A-A-OCT3,LC018,0,0,1,1,0.0,0.0,100.0
BD1xl8-B-B-OCB1,LC002,0,6,3,9,0.0,66.66666666666667,33.333333333333336
BD1xm8-A-A-ACY1,LC042,0,1,1,2,0.0,50.0,50.0
BD1xm8-B-B-ACY1,LC042,0,1,1,2,0.0,50.0,50.0
BD1xny-A-A-1VU1,LC001,0,0,11,11,0.0,0.0,100.0
BD1xny-B-B-1VU1,LC001,0,0,11,11,0.0,0.0,100.0
BD1xpi-A-A-ACY3,LC002,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD1xpi-B-B-ACY1,LC002,1,0,0,1,100.0,0.0,0.0
BD1xpi-B-B-ACY2,LC002,0,3,2,5,0.0,60.0,40.0
BD1xpk-A-A-CAA1,LC002,4,0,6,10,40.0,0.0,60.0
BD1xpl-A-A-CAA1,LC002,4,0,5,9,44.44444444444444,0.0,55.55555555555556
BD1xpm-A-A-CAA1,LC002,4,0,6,10,40.0,0.0,60.0
BD1xpp-B-B-ACY1,LC013,1,0,0,1,100.0,0.0,0.0
BD1xql-A-A-ACY1,LC001,0,0,2,2,0.0,0.0,100.0
BD1xql-B-B-ACY1,LC001,0,0,2,2,0.0,0.0,100.0
BD1xqm-A-A-ACY1,LC015,0,3,0,3,0.0,100.0,0.0
BD1xsi-A-A-ACY1,LC001,0,0,1,1,0.0,0.0,100.0
BD1xsi-E-E-ACY1,LC001,0,0,1,1,0.0,0.0,100.0
BD1xsi-F-F-ACY1,LC001,0,0,1,1,0.0,0.0,100.0
BD1xtj-A-A-ACY1,LC001,2,0,3,5,40.0,0.0,60.0
BD1xtt-B-B-ACY1,LC001,1,0,4,5,20.0,0.0,80.0
BD1xtt-D-D-ACY1,LC001,1,0,4,5,20.0,0.0,80.0
BD1xv9-A-A-F151,LC037,12,0,3,15,80.0,0.0,20.0
BD1xv9-C-C-F151,LC037,12,2,2,16,75.0,12.5,12.5
BD1xvp-A-A-F151,LC037,12,1,2,15,80.0,6.666666666666667,13.333333333333334
BD1xvv-A-A-CCQ1,LC001,3,2,12,17,17.647058823529413,11.764705882352942,70.58823529411765
BD1xxe-A-A-TUX1,LC002,4,2,8,14,28.571428571428573,14.285714285714286,57.142857142857146
BD1xxq-A-A-ACY1,LC002,0,2,0,2,0.0,100.0,0.0
BD1xxq-C-C-ACY1,LC000,0,2,0,2,0.0,100.0,0.0
BD1xxq-D-D-ACY1,LC000,0,2,0,2,0.0,100.0,0.0
BD1xxr-A-A-ACY1,LC002,0,2,0,2,0.0,100.0,0.0
BD1xxr-C-C-ACY1,LC042,0,2,0,2,0.0,100.0,0.0
BD1xxr-D-D-ACY1,LC000,0,2,0,2,0.0,100.0,0.0
BD1xxs-A-A-STE1,LC000,9,0,3,12,75.0,0.0,25.0
BD1xxs-A-A-STE2,LC000,1,0,3,4,25.0,0.0,75.0
BD1xxs-A-A-STE3,LC000,1,2,1,4,25.0,50.0,25.0
BD1xxs-B-B-STE1,LC000,9,0,3,12,75.0,0.0,25.0
BD1xxs-B-B-STE2,LC000,0,0,3,3,0.0,0.0,100.0
BD1xxs-B-B-STE3,LC000,2,1,1,4,50.0,25.0,25.0
BD1xxw-A-A-ACY1,LC000,1,0,1,2,50.0,0.0,50.0
BD1xxw-A-A-ACY2,LC000,2,0,0,2,100.0,0.0,0.0
BD1xyc-A-A-3MF1,LC001,0,0,1,1,0.0,0.0,100.0
BD1xyc-B-B-3MF1,LC001,0,0,1,1,0.0,0.0,100.0
BD1xz0-A-A-JH01,LC005,6,5,1,12,50.0,41.666666666666664,8.333333333333334
BD1xz0-C-C-JH01,LC005,6,5,0,11,54.54545454545455,45.45454545454545,0.0
BD1y0p-A-A-MEZ1,LC007,0,0,6,6,0.0,0.0,100.0
BD1y0s-A-A-B7G1,LC037,4,0,0,4,100.0,0.0,0.0
BD1y0s-B-B-B7G1,LC037,4,0,0,4,100.0,0.0,0.0
BD1y5m-A-A-OCT1,LC007,0,0,2,2,0.0,0.0,100.0
BD1y5m-B-B-OCT1,LC007,0,0,1,1,0.0,0.0,100.0
BD1y7w-A-A-ACY1,LC000,0,0,2,2,0.0,0.0,100.0
BD1y7w-B-B-ACY1,LC000,0,0,2,2,0.0,0.0,100.0
BD1ya8-A-A-SMB1,LC019,0,0,3,3,0.0,0.0,100.0
BD1ya8-B-B-SMB1,LC019,0,0,2,2,0.0,0.0,100.0
BD1ya8-B-B-SMB2,LC019,0,0,2,2,0.0,0.0,100.0
BD1yc9-A-A-BOG1,LC016,0,2,4,6,0.0,33.333333333333336,66.66666666666667
BD1yf6-L-L-HTO1,LC032,2,0,0,2,100.0,0.0,0.0
BD1yh8-A-A-PAM1,LC002,0,1,5,6,0.0,16.666666666666668,83.33333333333333
BD1yh8-B-B-PAM1,LC002,0,0,6,6,0.0,0.0,100.0
BD1yhc-A-A-PAM1,LC002,0,1,4,5,0.0,20.0,80.0
BD1yhc-B-B-PAM1,LC002,0,1,4,5,0.0,20.0,80.0
BD1yht-A-A-ACY1,LC004,0,0,1,1,0.0,0.0,100.0
BD1yk3-D-D-BOG1,LC014,0,7,1,8,0.0,87.5,12.5
BD1yk3-E-E-BOG1,LC014,0,7,1,8,0.0,87.5,12.5
BD1yk3-G-G-BOG1,LC014,0,6,1,7,0.0,85.71428571428571,14.285714285714286
BD1yky-X-X-1BO1,LC000,3,0,1,4,75.0,0.0,25.0
BD1yky-X-X-1BO2,LC000,0,2,2,4,0.0,50.0,50.0
BD1ykz-X-X-PTL1,LC000,3,0,1,4,75.0,0.0,25.0
BD1ykz-X-X-PTL2,LC000,1,2,1,4,25.0,50.0,25.0
BD1ylh-A-A-PYR1,LC000,1,0,0,1,100.0,0.0,0.0
BD1ylv-A-A-SHF1,LC004,2,0,2,4,50.0,0.0,50.0
BD1yoo-A-A-IVA1,LC001,0,0,2,2,0.0,0.0,100.0
BD1yow-A-A-P0E1,LC037,13,0,2,15,86.66666666666667,0.0,13.333333333333334
BD1yq3-A-A-TEO1,LC007,0,0,6,6,0.0,0.0,100.0
BD1yq3-C-C-JZR1,LC000,1,0,1,2,50.0,0.0,50.0
BD1yq4-C-C-JZR1,LC000,1,0,1,2,50.0,0.0,50.0
BD1yrk-A-A-ACY1,LC034,0,3,0,3,0.0,100.0,0.0
BD1ys4-A-A-MLA1,LC000,0,0,5,5,0.0,0.0,100.0
BD1ys4-A-A-MLA2,LC000,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD1ys4-B-B-MLA1,LC001,1,0,3,4,25.0,0.0,75.0
BD1ys4-B-B-MLA2,LC001,0,0,5,5,0.0,0.0,100.0
BD1ysl-B-B-AAE1,LC002,0,0,4,4,0.0,0.0,100.0
BD1yxl-A-A-ACY1,LC000,0,2,0,2,0.0,100.0,0.0
BD1yz4-A-A-BOG1,LC000,0,0,1,1,0.0,0.0,100.0
BD1z4a-A-A-LFA1,LC000,3,0,0,3,100.0,0.0,0.0
BD1z4a-B-B-LFA1,LC065,3,0,0,3,100.0,0.0,0.0
BD1z4a-G-G-LFA1,LC000,3,0,0,3,100.0,0.0,0.0
BD1z4a-H-H-LFA1,LC065,2,0,0,2,100.0,0.0,0.0
BD1z4r-A-A-ACO1,LC014,6,6,6,18,33.333333333333336,33.333333333333336,33.333333333333336
BD1z5l-A-A-R161,LC005,1,3,0,4,25.0,75.0,0.0
BD1z5l-C-C-R161,LC005,1,4,0,5,20.0,80.0,0.0
BD1z72-A-A-ACY1,LC000,1,0,0,1,100.0,0.0,0.0
BD1z72-B-B-ACY1,LC000,1,0,0,1,100.0,0.0,0.0
BD1z72-B-B-ACY2,LC000,1,0,1,2,50.0,0.0,50.0
BD1z7s-1-1-MYR1,LC002,0,2,0,2,0.0,100.0,0.0
BD1z7s-4-4-MYR1,LC000,0,0,2,2,0.0,0.0,100.0
BD1zck-A-A-ACY1,LC001,0,0,1,1,0.0,0.0,100.0
BD1zck-B-B-ACY1,LC001,0,0,2,2,0.0,0.0,100.0
BD1zck-C-C-ACY1,LC001,0,0,2,2,0.0,0.0,100.0
BD1zg9-A-A-L061,LC002,0,0,4,4,0.0,0.0,100.0
BD1zg9-A-A-L061,LC002,0,0,4,4,0.0,0.0,100.0
BD1zg9-B-B-L061,LC002,0,0,4,4,0.0,0.0,100.0
BD1zg9-B-B-L061,LC002,0,0,4,4,0.0,0.0,100.0
BD1zjo-A-A-DR41,LC001,0,0,2,2,0.0,0.0,100.0
BD1zjp-A-A-DR41,LC001,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD1zki-B-B-ACY1,LC003,0,1,1,2,0.0,50.0,50.0
BD1zkj-A-A-ACY1,LC003,0,0,1,1,0.0,0.0,100.0
BD1zkj-A-A-ACY2,LC003,0,1,3,4,0.0,25.0,75.0
BD1zkj-A-A-ACY3,LC003,1,0,1,2,50.0,0.0,50.0
BD1zkj-A-A-ACY4,LC003,1,0,0,1,100.0,0.0,0.0
BD1znd-A-A-PE91,LC003,0,2,0,2,0.0,100.0,0.0
BD1znd-A-A-PE92,LC003,0,0,2,2,0.0,0.0,100.0
BD1zne-A-A-HE21,LC003,0,0,2,2,0.0,0.0,100.0
BD1zng-A-A-HE41,LC003,0,3,0,3,0.0,100.0,0.0
BD1znh-A-A-OC91,LC003,0,0,2,2,0.0,0.0,100.0
BD1znk-A-A-F091,LC003,0,0,2,2,0.0,0.0,100.0
BD1znl-A-A-DE11,LC003,0,0,2,2,0.0,0.0,100.0
BD1zo9-A-A-EPM1,LC031,5,1,4,10,50.0,10.0,40.0
BD1zo9-B-B-EPM1,LC031,4,1,4,9,44.44444444444444,11.11111111111111,44.44444444444444
BD1zoa-A-A-1401,LC031,4,1,2,7,57.142857142857146,14.285714285714286,28.571428571428573
BD1zoa-B-B-1401,LC031,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD1zps-A-A-ACY1,LC000,0,0,2,2,0.0,0.0,100.0
BD1zps-A-A-ACY2,LC000,0,2,0,2,0.0,100.0,0.0
BD1zps-B-B-ACY2,LC000,0,1,0,1,0.0,100.0,0.0
BD1zr8-A-A-ACY1,LC000,0,0,5,5,0.0,0.0,100.0
BD1zrm-A-A-BUA1,LC001,0,1,4,5,0.0,20.0,80.0
BD1zrn-A-A-ACY1,LC001,0,1,4,5,0.0,20.0,80.0
BD1zv9-A-A-ACY1,LC015,0,0,2,2,0.0,0.0,100.0
BD1zv9-A-A-ACY2,LC015,0,0,3,3,0.0,0.0,100.0
BD1zx5-A-A-ACY1,LC015,0,0,1,1,0.0,0.0,100.0
BD1zx5-A-A-ACY2,LC015,0,1,1,2,0.0,50.0,50.0
BD1zx5-A-A-ACY3,LC015,0,1,4,5,0.0,20.0,80.0
BD1zx5-A-A-ACY4,LC015,0,1,0,1,0.0,100.0,0.0
BD1zx5-A-A-ACY5,LC015,0,2,0,2,0.0,100.0,0.0
BD1zx5-A-A-ACY6,LC015,0,0,1,1,0.0,0.0,100.0
BD1zyj-A-A-BOG1,LC005,0,0,7,7,0.0,0.0,100.0
BD1zz2-A-A-BOG1,LC005,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD2a06-A-A-JZR1,LC013,4,0,0,4,100.0,0.0,0.0
BD2a06-C-C-JZR1,LC065,0,0,4,4,0.0,0.0,100.0
BD2a06-F-F-JZR1,LC000,2,0,0,2,100.0,0.0,0.0
BD2a06-F-F-JZR2,LC000,2,0,0,2,100.0,0.0,0.0
BD2a06-S-S-JZR1,LC000,1,0,0,1,100.0,0.0,0.0
BD2a1h-B-B-ACY1,LC015,0,0,2,2,0.0,0.0,100.0
BD2a3u-A-A-MA41,LC003,6,2,1,9,66.66666666666667,22.22222222222222,11.11111111111111
BD2a3u-A-A-MA42,LC003,2,0,0,2,100.0,0.0,0.0
BD2a49-A-A-MA41,LC003,5,2,1,8,62.5,25.0,12.5
BD2a49-A-A-MA42,LC003,4,0,1,5,80.0,0.0,20.0
BD2a65-A-A-BOG1,LC022,0,0,2,2,0.0,0.0,100.0
BD2a65-A-A-BOG2,LC022,1,0,0,1,100.0,0.0,0.0
BD2a65-A-A-BOG3,LC022,3,0,1,4,75.0,0.0,25.0
BD2a65-A-A-BOG4,LC022,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD2a65-A-A-BOG5,LC022,1,0,1,2,50.0,0.0,50.0
BD2a7g-E-E-ACY1,LC000,0,1,0,1,0.0,100.0,0.0
BD2a81-A-A-ACO1,LC001,1,0,4,5,20.0,0.0,80.0
BD2a85-A-A-HOC1,LC004,0,0,2,2,0.0,0.0,100.0
BD2aa2-A-A-BOG1,LC037,4,0,1,5,80.0,0.0,20.0
BD2aac-A-A-ACY1,LC015,0,2,2,4,0.0,50.0,50.0
BD2aac-B-B-ACY1,LC015,0,2,2,4,0.0,50.0,50.0
BD2aco-B-B-VCA1,LC002,0,2,2,4,0.0,50.0,50.0
BD2adf-A-A-ACY1,LC001,2,1,0,3,66.66666666666667,33.333333333333336,0.0
BD2ae0-X-X-ACY1,LC000,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD2af9-A-A-DAO1,LC002,0,4,0,4,0.0,100.0,0.0
BD2af9-A-A-DAO2,LC002,1,5,0,6,16.666666666666668,83.33333333333333,0.0
BD2af9-A-A-OLA1,LC002,0,10,1,11,0.0,90.9090909090909,9.090909090909092
BD2ag2-B-B-DAO1,LC002,0,0,1,1,0.0,0.0,100.0
BD2ag2-B-B-OLA1,LC002,0,6,0,6,0.0,100.0,0.0
BD2ag2-C-C-MYR1,LC002,0,0,1,1,0.0,0.0,100.0
BD2ag2-C-C-OLA1,LC002,0,10,0,10,0.0,100.0,0.0
BD2agc-A-A-DAO1,LC002,0,0,2,2,0.0,0.0,100.0
BD2agc-A-A-DAO2,LC002,0,6,0,6,0.0,100.0,0.0
BD2alg-A-A-DAO1,LC000,6,0,3,9,66.66666666666667,0.0,33.333333333333336
BD2alg-A-A-HP61,LC000,2,0,0,2,100.0,0.0,0.0
BD2alg-B-B-DAO1,LC000,4,0,1,5,80.0,0.0,20.0
BD2aoe-A-A-ACY1,LC015,0,5,2,7,0.0,71.42857142857143,28.571428571428573
BD2aof-B-B-ACY1,LC000,1,0,0,1,100.0,0.0,0.0
BD2aoj-A-A-ACY1,LC015,0,0,1,1,0.0,0.0,100.0
BD2aoj-A-A-ACY2,LC015,0,2,0,2,0.0,100.0,0.0
BD2aoj-A-A-ACY4,LC015,0,0,2,2,0.0,0.0,100.0
BD2apb-A-A-MLA1,LC005,0,0,1,1,0.0,0.0,100.0
BD2apt-B-B-MLA1,LC005,0,2,2,4,0.0,50.0,50.0
BD2apv-A-A-MLA1,LC005,0,3,0,3,0.0,100.0,0.0
BD2apv-A-A-MLA3,LC005,0,1,0,1,0.0,100.0,0.0
BD2arl-A-A-ACY1,LC015,0,0,2,2,0.0,0.0,100.0
BD2arl-A-A-ACY3,LC015,0,5,0,5,0.0,100.0,0.0
BD2arl-A-A-ACY4,LC015,0,0,2,2,0.0,0.0,100.0
BD2arl-A-A-ACY5,LC015,0,2,1,3,0.0,66.66666666666667,33.333333333333336
BD2art-A-A-LPA1,LC002,0,6,2,8,0.0,75.0,25.0
BD2atk-C-C-F091,LC033,3,0,0,3,100.0,0.0,0.0
BD2ato-A-A-MYQ1,LC000,1,1,1,3,33.333333333333336,33.333333333333336,33.333333333333336
BD2avm-B-B-ACY1,LC015,0,0,2,2,0.0,0.0,100.0
BD2avo-B-B-ACY1,LC015,0,0,2,2,0.0,0.0,100.0
BD2avo-B-B-ACY2,LC015,0,0,1,1,0.0,0.0,100.0
BD2avs-B-B-ACY1,LC002,0,0,2,2,0.0,0.0,100.0
BD2avs-B-B-ACY2,LC002,0,2,0,2,0.0,100.0,0.0
BD2avs-B-B-ACY3,LC002,0,0,1,1,0.0,0.0,100.0
BD2avs-B-B-ACY4,LC002,0,2,1,3,0.0,66.66666666666667,33.333333333333336
BD2avv-A-A-ACY1,LC000,0,0,2,2,0.0,0.0,100.0
BD2avv-B-B-ACY1,LC002,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD2avv-E-E-ACY1,LC002,0,0,2,2,0.0,0.0,100.0
BD2avx-A-A-HTF1,LC002,3,6,1,10,30.0,60.0,10.0
BD2awh-A-A-B7G1,LC037,4,0,1,5,80.0,0.0,20.0
BD2awh-A-A-VCA1,LC037,5,0,0,5,100.0,0.0,0.0
BD2awh-B-B-B7G1,LC037,4,0,1,5,80.0,0.0,20.0
BD2awh-B-B-VCA1,LC037,4,0,0,4,100.0,0.0,0.0
BD2axf-A-A-ACY1,LC005,0,0,1,1,0.0,0.0,100.0
BD2axg-A-A-ACY1,LC005,0,0,1,1,0.0,0.0,100.0
BD2axg-B-B-ACY1,LC005,0,2,2,4,0.0,50.0,50.0
BD2ay2-B-B-CXP1,LC001,0,0,2,2,0.0,0.0,100.0
BD2ay9-A-A-5PV1,LC001,0,0,1,1,0.0,0.0,100.0
BD2ay9-B-B-5PV1,LC001,0,0,2,2,0.0,0.0,100.0
BD2ayd-A-A-SIN1,LC003,0,0,3,3,0.0,0.0,100.0
BD2ayl-A-A-BOG1,LC026,4,0,1,5,80.0,0.0,20.0
BD2ayl-A-A-BOG3,LC026,0,1,1,2,0.0,50.0,50.0
BD2ayl-A-A-BOG4,LC026,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD2ayl-B-B-BOG1,LC026,3,0,1,4,75.0,0.0,25.0
BD2ayl-B-B-BOG2,LC026,2,0,0,2,100.0,0.0,0.0
BD2ayl-B-B-BOG3,LC026,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD2b3l-A-A-ACY1,LC002,0,0,1,1,0.0,0.0,100.0
BD2b3p-A-A-ACY2,LC015,0,0,1,1,0.0,0.0,100.0
BD2b3p-A-A-ACY5,LC015,0,2,0,2,0.0,100.0,0.0
BD2b3v-A-A-ACO1,LC014,4,0,12,16,25.0,0.0,75.0
BD2b50-A-A-B7G1,LC037,4,0,1,5,80.0,0.0,20.0
BD2b50-A-A-B7G2,LC037,4,0,0,4,100.0,0.0,0.0
BD2b50-A-A-VCA1,LC037,6,0,0,6,100.0,0.0,0.0
BD2b50-B-B-VCA1,LC037,6,0,0,6,100.0,0.0,0.0
BD2b5a-A-A-ACY1,LC000,1,0,3,4,25.0,0.0,75.0
BD2b5a-D-D-ACY1,LC000,1,0,3,4,25.0,0.0,75.0
BD2b5s-A-A-DAO1,LC000,5,0,3,8,62.5,0.0,37.5
BD2b5s-A-A-HP61,LC000,4,0,0,4,100.0,0.0,0.0
BD2b5s-B-B-DAO1,LC000,4,0,1,5,80.0,0.0,20.0
BD2b6e-B-B-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2b6e-C-C-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2b6e-D-D-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2b6e-E-E-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2b6e-F-F-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2b6e-H-H-ACY1,LC003,0,1,0,1,0.0,100.0,0.0
BD2bab-A-A-ODD1,LC007,0,2,4,6,0.0,33.333333333333336,66.66666666666667
BD2bac-A-A-ODT1,LC007,0,3,3,6,0.0,50.0,50.0
BD2bao-A-A-MYR1,LC029,0,0,4,4,0.0,0.0,100.0
BD2bau-A-A-MYR1,LC029,0,0,3,3,0.0,0.0,100.0
BD2baw-A-A-B7G1,LC037,3,0,1,4,75.0,0.0,25.0
BD2baw-A-A-B7G2,LC037,3,0,0,3,100.0,0.0,0.0
BD2baw-A-A-VCA1,LC037,5,0,0,5,100.0,0.0,0.0
BD2baw-B-B-VCA1,LC037,4,0,1,5,80.0,0.0,20.0
BD2bbh-A-A-DMU1,LC000,0,0,1,1,0.0,0.0,100.0
BD2bbh-A-A-DMU2,LC000,1,1,3,5,20.0,20.0,60.0
BD2bbh-A-A-DMU3,LC000,2,0,3,5,40.0,0.0,60.0
BD2bbh-A-A-DMU4,LC000,3,0,0,3,100.0,0.0,0.0
BD2bcc-D-D-BOG1,LC000,1,0,0,1,100.0,0.0,0.0
BD2bdm-A-A-CM51,LC031,2,0,0,2,100.0,0.0,0.0
BD2bdm-A-A-CM52,LC031,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD2bdm-A-A-CM53,LC031,3,0,0,3,100.0,0.0,0.0
BD2bdm-A-A-CM54,LC031,1,0,3,4,25.0,0.0,75.0
BD2bei-A-A-ACO1,LC014,4,3,9,16,25.0,18.75,56.25
BD2bf3-B-B-HTO1,LC013,2,3,0,5,40.0,60.0,0.0
