protid,LeidenCluster,helix,sheet,loop,total,helix_pct,sheet_pct,loop_pct
BD4lwy-M-M-SPN1,LC001,7,0,5,12,58.333333333333336,0.0,41.666666666666664
BD4md2-A-A-RET1,LC004,8,0,0,8,100.0,0.0,0.0
BD4n7k-M-M-U101,LC001,6,0,4,10,60.0,0.0,40.0
BD4nqa-A-A-9CR1,LC000,8,0,2,10,80.0,0.0,20.0
BD4opd-A-A-GRG1,LC013,1,9,3,13,7.6923076923076925,69.23076923076923,23.076923076923077
BD4ov0-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD4p0x-A-A-1WO2,LC029,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD4pbu-c-c-BCR2,LC007,4,0,1,5,80.0,0.0,20.0
BD4pd4-C-C-UQ61,LC033,5,0,2,7,71.42857142857143,0.0,28.571428571428573
BD4pj0-d-d-BCR1,LC014,3,0,0,3,100.0,0.0,0.0
BD4pv1-G-G-BCR1,LC011,4,0,0,4,100.0,0.0,0.0
BD4rku-A-A-PQN1,LC049,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD4rku-B-B-PQN1,LC026,4,0,4,8,50.0,0.0,50.0
BD4rql-A-A-SNE1,LC031,1,0,0,1,100.0,0.0,0.0
BD4rvy-k-k-BCR2,LC025,1,0,0,1,100.0,0.0,0.0
BD4tnh-b-b-BCR1,LC005,3,0,0,3,100.0,0.0,0.0
BD4tnh-b-b-BCR4,LC005,5,0,0,5,100.0,0.0,0.0
BD4tni-B-B-BCR3,LC005,5,0,0,5,100.0,0.0,0.0
BD4tni-c-c-BCR3,LC007,4,0,0,4,100.0,0.0,0.0
BD4tnj-b-b-BCR1,LC005,3,0,0,3,100.0,0.0,0.0
BD4tnj-H-H-BCR1,LC027,5,0,0,5,100.0,0.0,0.0
BD4tnk-b-b-BCR4,LC005,5,0,0,5,100.0,0.0,0.0
BD4tq3-A-A-GPP1,LC032,6,0,0,6,100.0,0.0,0.0
BD4ub6-b-b-BCR1,LC005,2,0,0,2,100.0,0.0,0.0
BD4ub6-k-k-BCR1,LC025,6,0,0,6,100.0,0.0,0.0
BD4ub6-y-y-BCR1,LC000,2,0,0,2,100.0,0.0,0.0
BD4ub8-c-c-BCR2,LC007,4,0,1,5,80.0,0.0,20.0
BD4uu0-A-A-TG11,LC003,12,0,2,14,85.71428571428571,0.0,14.285714285714286
BD4v62-AD-AD-BCR1,LC014,2,0,0,2,100.0,0.0,0.0
BD5hla-A-A-M0E1,LC043,0,0,4,4,0.0,0.0,100.0
BD4wav-A-A-RET1,LC004,9,0,1,10,90.0,0.0,10.0
BD4x31-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD4xk8-6-6-BCR1,LC002,2,0,0,2,100.0,0.0,0.0
BD6dhh-y-y-BCR1,LC000,5,0,0,5,100.0,0.0,0.0
BD4y28-A-A-BCR5,LC056,3,0,0,3,100.0,0.0,0.0
BD4y9h-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD4ykm-B-B-RET1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5ax1-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD5b0w-B-B-RET1,LC004,10,0,0,10,100.0,0.0,0.0
BD3jcu-h-h-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD3k52-A-A-IP81,LC013,3,1,4,8,37.5,12.5,50.0
BD3kzi-C-C-BCR1,LC007,9,0,0,9,100.0,0.0,0.0
BD3l63-A-A-CAM1,LC031,1,0,0,1,100.0,0.0,0.0
BD3lbd-A-A-9CR1,LC003,7,0,3,10,70.0,0.0,30.0
BD3m01-A-A-FPF1,LC032,1,0,1,2,50.0,0.0,50.0
BD3n5k-B-B-TG11,LC003,13,0,2,15,86.66666666666667,0.0,13.333333333333334
BD3oac-D-D-IPE1,LC029,0,0,3,3,0.0,0.0,100.0
BD3p5r-A-A-FGG1,LC032,5,0,2,7,71.42857142857143,0.0,28.571428571428573
BD3pcq-B-B-BCR7,LC024,1,0,0,1,100.0,0.0,0.0
BD3pde-A-A-DMA1,LC029,0,0,2,2,0.0,0.0,100.0
BD3pxo-A-A-RET1,LC052,9,0,2,11,81.81818181818181,0.0,18.181818181818183
BD3qap-A-A-RET1,LC004,10,0,0,10,100.0,0.0,0.0
BD3qbi-D-D-22B1,LC004,4,0,0,4,100.0,0.0,0.0
BD3ri5-E-E-RI51,LC000,3,0,0,3,100.0,0.0,0.0
BD3sio-B-B-MLK1,LC020,0,1,6,7,0.0,14.285714285714286,85.71428571428571
BD3szo-A-A-H6P1,LC013,2,0,6,8,25.0,0.0,75.0
BD3v3y-M-M-SPN1,LC001,9,0,5,14,64.28571428571429,0.0,35.714285714285715
BD3vm4-A-A-IZP1,LC031,3,0,3,6,50.0,0.0,50.0
BD3vvk-D-D-RET1,LC004,8,0,0,8,100.0,0.0,0.0
BD3w54-D-D-RNB1,LC003,7,0,0,7,100.0,0.0,0.0
BD3wc9-D-D-FPS2,LC032,1,0,0,1,100.0,0.0,0.0
BD3weg-A-A-FPS2,LC032,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD3wmm-2-2-CRT1,LC000,7,0,0,7,100.0,0.0,0.0
BD5zgh-B-B-BCR2,LC090,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD5zji-4-4-BCR1,LC002,2,0,0,2,100.0,0.0,0.0
BD5zji-B-B-BCR3,LC034,1,0,1,2,50.0,0.0,50.0
BD5zji-F-F-BCR1,LC019,3,0,2,5,60.0,0.0,40.0
BD5zzn-K-K-BCR1,LC025,1,0,0,1,100.0,0.0,0.0
BD6a2w-A-A-A862,LC010,4,0,4,8,50.0,0.0,50.0
BD6a2w-A-A-A866,LC010,3,0,0,3,100.0,0.0,0.0
BD6b2q-A-A-0BD1,LC000,2,0,3,5,40.0,0.0,60.0
BD6dhe-b-b-BCR2,LC005,10,0,0,10,100.0,0.0,0.0
BD6dhe-c-c-BCR2,LC007,13,0,1,14,92.85714285714286,0.0,7.142857142857143
BD6dhg-c-c-BCR2,LC007,11,0,1,12,91.66666666666667,0.0,8.333333333333334
BD6dhg-K-K-BCR1,LC025,7,0,0,7,100.0,0.0,0.0
BD6dhh-C-C-BCR1,LC007,6,0,0,6,100.0,0.0,0.0
BD6dho-t-t-BCR1,LC039,7,0,0,7,100.0,0.0,0.0
BD6dhp-B-B-BCR3,LC005,7,0,0,7,100.0,0.0,0.0
BD6dhp-D-D-BCR1,LC014,5,0,0,5,100.0,0.0,0.0
BD6e5s-C-C-RET1,LC043,0,0,3,3,0.0,0.0,100.0
BD6e6m-A-A-8CB1,LC036,2,5,7,14,14.285714285714286,35.714285714285715,50.0
BD6eu9-B-B-REA1,LC003,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD6fos-A-A-BCR1,LC045,5,0,0,5,100.0,0.0,0.0
BD6fos-I-I-BCR1,LC011,1,0,0,1,100.0,0.0,0.0
BD6g7h-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD6ga7-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD6hqb-A-A-BCR3,LC028,4,0,0,4,100.0,0.0,0.0
BD6hqb-B-B-BCR2,LC047,1,0,1,2,50.0,0.0,50.0
BD6hqb-J-J-BCR1,LC015,4,0,0,4,100.0,0.0,0.0
BD6igz-0-0-XAT1,LC002,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD6igz-3-3-XAT2,LC002,9,0,4,13,69.23076923076923,0.0,30.76923076923077
BD6igz-5-5-XAT2,LC002,7,0,5,12,58.333333333333336,0.0,41.666666666666664
BD6igz-8-8-8CT2,LC002,2,0,0,2,100.0,0.0,0.0
BD6igz-B-B-PQN1,LC026,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD6igz-G-G-8CT1,LC000,5,0,0,5,100.0,0.0,0.0
BD6ijj-3-3-BCR1,LC002,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6ijj-6-6-NEX1,LC002,0,0,3,3,0.0,0.0,100.0
BD6ijj-A-A-BCR3,LC074,4,0,0,4,100.0,0.0,0.0
BD6ijj-B-B-BCR6,LC099,7,0,0,7,100.0,0.0,0.0
BD6ijo-6-6-XAT1,LC002,7,0,5,12,58.333333333333336,0.0,41.666666666666664
BD6ijo-a-a-BCR1,LC074,5,0,0,5,100.0,0.0,0.0
BD6ijo-B-B-BCR4,LC099,1,0,0,1,100.0,0.0,0.0
BD6ime-A-A-GST1,LC012,4,1,2,7,57.142857142857146,14.285714285714286,28.571428571428573
BD6j3n-A-A-B8F1,LC003,4,1,1,6,66.66666666666667,16.666666666666668,16.666666666666668
BD6j3y-m-m-BCR1,LC000,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6w1t-a-a-BCR1,LC014,11,0,1,12,91.66666666666667,0.0,8.333333333333334
BD6j40-H-H-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD6j8w-D-D-C0X1,LC029,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD6jeo-aB-aB-BCR5,LC070,7,0,0,7,100.0,0.0,0.0
BD6jeo-aJ-aJ-BCR2,LC015,4,0,0,4,100.0,0.0,0.0
BD6jeo-cB-cB-BCR1,LC070,2,0,0,2,100.0,0.0,0.0
BD6jeo-cL-cL-BCR3,LC008,4,0,0,4,100.0,0.0,0.0
BD6jlj-B-B-BCR3,LC005,4,0,0,4,100.0,0.0,0.0
BD6jlk-B-B-BCR1,LC005,2,0,0,2,100.0,0.0,0.0
BD6jlk-h-h-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD6jll-A-A-BCR1,LC014,7,0,1,8,87.5,0.0,12.5
BD6jll-c-c-BCR1,LC007,3,0,0,3,100.0,0.0,0.0
BD6jll-K-K-BCR1,LC025,1,0,0,1,100.0,0.0,0.0
BD6jlm-H-H-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD6jln-B-B-BCR1,LC005,2,0,0,2,100.0,0.0,0.0
BD6jln-H-H-BCR1,LC027,5,0,0,5,100.0,0.0,0.0
BD6kif-H-H-BCR4,LC024,5,0,0,5,100.0,0.0,0.0
BD6kif-K-K-BCR1,LC012,0,0,1,1,0.0,0.0,100.0
BD6kif-n-n-BCR1,LC008,4,0,0,4,100.0,0.0,0.0
BD6kif-q-q-BCR4,LC017,4,0,1,5,80.0,0.0,20.0
BD6kif-s-s-BCR2,LC017,6,0,0,6,100.0,0.0,0.0
BD6kif-Z-Z-BCR4,LC017,4,0,1,5,80.0,0.0,20.0
BD6kig-3-3-BCR3,LC017,3,0,0,3,100.0,0.0,0.0
BD6kig-5-5-BCR4,LC017,3,0,1,4,75.0,0.0,25.0
BD6kig-a-a-BCR4,LC041,2,0,0,2,100.0,0.0,0.0
BD6kig-c-c-BCR3,LC017,3,0,0,3,100.0,0.0,0.0
BD6kig-e-e-BCR1,LC041,2,0,0,2,100.0,0.0,0.0
BD6kig-e-e-BCR5,LC041,6,0,0,6,100.0,0.0,0.0
BD6kig-L-L-BCR3,LC015,1,0,0,1,100.0,0.0,0.0
BD6kig-s-s-BCR3,LC017,3,0,0,3,100.0,0.0,0.0
BD5b5e-C-C-BCR3,LC007,6,0,0,6,100.0,0.0,0.0
BD5b5n-2-2-CRT1,LC000,7,0,0,7,100.0,0.0,0.0
BD5b5n-L-L-UQ81,LC001,7,0,3,10,70.0,0.0,30.0
BD5b66-b-b-BCR3,LC005,4,0,0,4,100.0,0.0,0.0
BD5b66-B-B-BCR1,LC005,2,0,0,2,100.0,0.0,0.0
BD5b6x-A-A-RET1,LC004,13,0,2,15,86.66666666666667,0.0,13.333333333333334
BD5cp4-A-A-CAM1,LC031,1,0,0,1,100.0,0.0,0.0
BD5e79-c-c-BCR1,LC007,2,0,0,2,100.0,0.0,0.0
BD5etz-A-A-RET1,LC004,10,0,0,10,100.0,0.0,0.0
BD5f6b-A-A-RET1,LC036,1,0,1,2,50.0,0.0,50.0
BD5g1u-B-B-64Z1,LC003,1,0,0,1,100.0,0.0,0.0
BD5gth-B-B-BCR2,LC005,5,0,0,5,100.0,0.0,0.0
BD5gth-K-K-BCR1,LC025,1,0,0,1,100.0,0.0,0.0
BD5gti-A-A-BCR1,LC014,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5gwv-D-D-78S1,LC029,4,0,1,5,80.0,0.0,20.0
BD5h2f-D-D-BCR1,LC014,2,0,0,2,100.0,0.0,0.0
BD5h2m-A-A-RET1,LC004,13,0,2,15,86.66666666666667,0.0,13.333333333333334
BD5ik9-A-A-FJP1,LC032,1,0,1,2,50.0,0.0,50.0
BD5ixh-A-A-OTP1,LC020,2,16,3,21,9.523809523809524,76.19047619047619,14.285714285714286
BD5jmn-B-B-FUA1,LC000,3,0,0,3,100.0,0.0,0.0
BD5kaf-B-B-BCR4,LC005,3,0,0,3,100.0,0.0,0.0
BD5kai-b-b-BCR2,LC005,5,0,0,5,100.0,0.0,0.0
BD5kcy-B-B-GST1,LC020,0,5,0,5,0.0,100.0,0.0
BD5l8r-B-B-BCR6,LC034,6,0,0,6,100.0,0.0,0.0
BD5lje-A-A-RTL1,LC036,1,4,6,11,9.090909090909092,36.36363636363637,54.54545454545455
BD5lxt-B-B-7AK1,LC013,5,0,10,15,33.333333333333336,0.0,66.66666666666667
BD5m4p-A-A-TF31,LC000,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5mx2-B-B-BCR2,LC005,6,0,0,6,100.0,0.0,0.0
BD5o4c-M-M-MQ71,LC001,8,0,3,11,72.72727272727273,0.0,27.272727272727273
BD5oy0-1-1-BCR4,LC096,2,0,0,2,100.0,0.0,0.0
BD5oy0-2-2-BCR4,LC104,6,0,0,6,100.0,0.0,0.0
BD5oy0-7-7-ZEX1,LC015,0,0,5,5,0.0,0.0,100.0
BD5tis-A-A-BCR1,LC014,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5tis-c-c-BCR2,LC007,4,0,1,5,80.0,0.0,20.0
BD5tis-K-K-BCR1,LC025,2,0,0,2,100.0,0.0,0.0
BD5uda-A-A-CAE1,LC031,1,0,0,1,100.0,0.0,0.0
BD5upt-A-A-8JG3,LC013,0,0,4,4,0.0,0.0,100.0
BD5v2c-B-B-BCR3,LC005,4,0,0,4,100.0,0.0,0.0
BD5ws5-D-D-BCR1,LC014,2,0,0,2,100.0,0.0,0.0
BD5xk9-A-A-DMA1,LC012,0,0,4,4,0.0,0.0,100.0
BD5xnl-2-2-NEX1,LC006,2,0,0,2,100.0,0.0,0.0
BD5xnl-6-6-NEX1,LC006,2,0,0,2,100.0,0.0,0.0
BD5xnl-B-B-BCR1,LC005,2,0,0,2,100.0,0.0,0.0
BD5xnl-t-t-BCR1,LC015,5,0,0,5,100.0,0.0,0.0
BD5xnm-3-3-XAT1,LC006,0,0,4,4,0.0,0.0,100.0
BD5xnm-G-G-NEX1,LC006,1,0,1,2,50.0,0.0,50.0
BD5xnm-H-H-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD5xnn-1-1-NEX1,LC006,1,0,1,2,50.0,0.0,50.0
BD5xno-1-1-XAT1,LC006,0,0,3,3,0.0,0.0,100.0
BD5y5s-L-L-UQ83,LC001,3,0,0,3,100.0,0.0,0.0
BD5z44-A-A-GST1,LC020,0,2,0,2,0.0,100.0,0.0
BD5zf0-A4-A4-BCR3,LC041,1,0,1,2,50.0,0.0,50.0
BD5zf0-J5-J5-BCR1,LC015,2,0,0,2,100.0,0.0,0.0
BD5zf0-L6-L6-BCR2,LC008,2,0,0,2,100.0,0.0,0.0
BD5zfb-A-A-9BX1,LC013,8,0,2,10,80.0,0.0,20.0
BD5zgb-3-3-ZEX3,LC037,6,0,6,12,50.0,0.0,50.0
BD5zgb-B-B-PQN1,LC090,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD5zgb-L-L-BCR3,LC008,6,0,0,6,100.0,0.0,0.0
BD5zgh-2-2-ZEX2,LC009,5,0,2,7,71.42857142857143,0.0,28.571428571428573
BD6qph-B-B-BCR4,LC024,1,0,0,1,100.0,0.0,0.0
BD6rex-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD6rhz-A-A-BCR2,LC072,1,0,1,2,50.0,0.0,50.0
BD6rhz-B-B-BCR2,LC026,2,0,2,4,50.0,0.0,50.0
BD6rhz-J-J-BCR1,LC015,2,0,0,2,100.0,0.0,0.0
BD6s8n-B-B-DCQ1,LC000,0,0,4,4,0.0,0.0,100.0
BD6sl5-2-2-BCR1,LC002,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6sl5-B-B-BCR2,LC026,1,0,0,1,100.0,0.0,0.0
BD6t6m-A-A-ECH1,LC020,8,0,2,10,80.0,0.0,20.0
BD6tcl-AA-AA-BCR5,LC045,6,0,0,6,100.0,0.0,0.0
BD6tcl-A-A-BCR1,LC045,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD6tcl-A-A-PQN1,LC045,6,0,5,11,54.54545454545455,0.0,45.45454545454545
BD6tcl-F1-F1-BCR1,LC019,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD6tcl-F-F-BCR2,LC019,5,0,0,5,100.0,0.0,0.0
BD6tcl-J-J-BCR2,LC015,7,0,0,7,100.0,0.0,0.0
BD6tjv-F-F-BCR1,LC003,5,0,0,5,100.0,0.0,0.0
BD6tra-A-A-BCR4,LC084,2,0,0,2,100.0,0.0,0.0
BD6tra-A-A-PQN1,LC084,4,0,4,8,50.0,0.0,50.0
BD6tra-F-F-BCR2,LC019,2,0,2,4,50.0,0.0,50.0
BD6trc-a-a-BCR3,LC084,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6trc-0-0-BCR3,LC008,5,0,0,5,100.0,0.0,0.0
BD6trc-2-2-BCR2,LC064,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6trc-6-6-BCR1,LC019,3,0,0,3,100.0,0.0,0.0
BD6trc-J-J-BCR1,LC015,2,0,0,2,100.0,0.0,0.0
BD6trc-m-m-BCR1,LC011,8,0,0,8,100.0,0.0,0.0
BD6trd-1-1-PQN1,LC108,5,0,3,8,62.5,0.0,37.5
BD6trd-A-A-BCR3,LC108,2,0,0,2,100.0,0.0,0.0
BD6trd-A-A-BCR7,LC108,0,0,1,1,0.0,0.0,100.0
BD6trd-j-j-BCR1,LC015,2,0,0,2,100.0,0.0,0.0
BD6txr-D-D-O0Q2,LC012,1,0,1,2,50.0,0.0,50.0
BD6uzv-1-1-BCR1,LC055,5,0,0,5,100.0,0.0,0.0
BD6uzv-A-A-BCR4,LC055,6,0,0,6,100.0,0.0,0.0
BD6kig-u-u-BCR2,LC017,6,0,0,6,100.0,0.0,0.0
BD6kig-Y-Y-BCR1,LC017,4,1,0,5,80.0,20.0,0.0
BD6kmw-aA-aA-BCR1,LC092,2,0,0,2,100.0,0.0,0.0
BD6kmx-cB-cB-BCR3,LC094,1,0,0,1,100.0,0.0,0.0
BD6l35-A-A-BCR3,LC028,2,0,0,2,100.0,0.0,0.0
BD6l35-B-B-BCR7,LC026,1,0,0,1,100.0,0.0,0.0
BD6l4t-6-6-DD62,LC037,9,0,5,14,64.28571428571429,0.0,35.714285714285715
BD6l4u-15-15-A865,LC093,0,0,3,3,0.0,0.0,100.0
BD6l4u-4-4-A864,LC009,0,0,3,3,0.0,0.0,100.0
BD6l4u-A-A-PQN1,LC088,4,0,4,8,50.0,0.0,50.0
BD6l4u-J-J-BCR2,LC015,5,0,0,5,100.0,0.0,0.0
BD6lm0-A-A-RET1,LC004,8,0,0,8,100.0,0.0,0.0
BD6lu1-B-B-BCR3,LC042,1,0,0,1,100.0,0.0,0.0
BD6lu1-M-M-BCR1,LC011,3,0,0,3,100.0,0.0,0.0
BD6ly5-a-a-BCR4,LC028,6,0,0,6,100.0,0.0,0.0
BD6ly5-B-B-A861,LC009,4,0,1,5,80.0,0.0,20.0
BD6ly5-E-E-DD64,LC009,2,0,0,2,100.0,0.0,0.0
BD6ly5-I-I-A863,LC009,6,0,2,8,75.0,0.0,25.0
BD6ly5-K-K-DD62,LC054,7,0,3,10,70.0,0.0,30.0
BD6ly5-N-N-A866,LC009,0,0,1,1,0.0,0.0,100.0
BD6ly5-Q-Q-A864,LC010,0,0,3,3,0.0,0.0,100.0
BD6ly5-R-R-DD61,LC010,0,0,3,3,0.0,0.0,100.0
BD6ly5-S-S-A862,LC010,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD6ly5-T-T-A865,LC010,9,0,1,10,90.0,0.0,10.0
BD6ly5-V-V-A862,LC009,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD6m0r-A-A-EYR1,LC000,4,0,0,4,100.0,0.0,0.0
BD6mcu-F-F-RET1,LC043,0,0,3,3,0.0,0.0,100.0
BD6mpk-A-A-RET1,LC036,2,1,0,3,66.66666666666667,33.333333333333336,0.0
BD6nbl-B-B-CAM1,LC031,1,0,1,2,50.0,0.0,50.0
BD6nux-A-A-FOF1,LC020,2,2,0,4,50.0,50.0,0.0
BD6nwa-a-a-BCR5,LC028,5,0,0,5,100.0,0.0,0.0
BD6nwa-G-G-BCR5,LC105,7,0,0,7,100.0,0.0,0.0
BD6nwa-h-h-BCR2,LC028,5,0,0,5,100.0,0.0,0.0
BD7y7b-B-B-8CT1,LC021,1,0,0,1,100.0,0.0,0.0
BD6nwa-p-p-BCR1,LC017,3,1,0,4,75.0,25.0,0.0
BD6nwa-R-R-BCR1,LC017,5,0,0,5,100.0,0.0,0.0
BD6nwa-Y-Y-BCR4,LC017,6,0,0,6,100.0,0.0,0.0
BD6pel-A-A-ODM1,LC052,7,0,2,9,77.77777777777777,0.0,22.22222222222222
BD6oci-A-A-IBP2,LC000,5,0,0,5,100.0,0.0,0.0
BD6oo7-B-B-6EU1,LC003,6,0,2,8,75.0,0.0,25.0
BD6pfy-A-A-BCR6,LC067,3,0,0,3,100.0,0.0,0.0
BD6pfy-d-d-BCR1,LC019,3,0,2,5,60.0,0.0,40.0
BD6pfy-J-J-BCR1,LC015,1,0,0,1,100.0,0.0,0.0
BD6pfy-U-U-BCR3,LC008,4,0,0,4,100.0,0.0,0.0
BD6pfy-Y-Y-BCR6,LC087,3,0,0,3,100.0,0.0,0.0
BD6pgk-A-A-BCR3,LC051,3,0,0,3,100.0,0.0,0.0
BD6pgk-G-G-BCR3,LC051,3,0,0,3,100.0,0.0,0.0
BD6pgk-H-H-BCR6,LC042,1,0,0,1,100.0,0.0,0.0
BD6pgk-M-M-BCR1,LC000,8,0,0,8,100.0,0.0,0.0
BD6pgk-Y-Y-BCR2,LC051,5,0,0,5,100.0,0.0,0.0
BD6pnj-a-a-BCR1,LC051,2,0,0,2,100.0,0.0,0.0
BD6pnj-A-A-BCR6,LC051,3,0,0,3,100.0,0.0,0.0
BD6pnj-B-B-BCR1,LC089,2,0,0,2,100.0,0.0,0.0
BD6pnj-H-H-BCR2,LC089,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6pnj-l-l-BCR1,LC008,3,0,0,3,100.0,0.0,0.0
BD6pxf-A-A-J0V2,LC020,1,0,1,2,50.0,0.0,50.0
BD6q53-A-A-LYC1,LC016,1,0,0,1,100.0,0.0,0.0
BD6qph-2-2-BCR1,LC002,2,0,0,2,100.0,0.0,0.0
BD6zxs-F-F-BCR2,LC019,3,0,1,4,75.0,0.0,25.0
BD6zzx-A-A-BCR4,LC056,6,0,0,6,100.0,0.0,0.0
BD6zzx-B-B-BCR1,LC079,2,0,0,2,100.0,0.0,0.0
BD6zzx-G-G-BCR1,LC022,5,0,0,5,100.0,0.0,0.0
BD6zzx-O-O-BCR1,LC000,2,0,0,2,100.0,0.0,0.0
BD6uzv-B-B-BCR5,LC083,5,0,0,5,100.0,0.0,0.0
BD6uzv-J-J-BCR2,LC015,5,0,0,5,100.0,0.0,0.0
BD6vc2-A-A-QU71,LC003,9,0,0,9,100.0,0.0,0.0
BD6vpv-2-2-BCR1,LC053,2,0,0,2,100.0,0.0,0.0
BD6vpv-6-6-BCR1,LC019,1,0,0,1,100.0,0.0,0.0
BD6vpv-B-B-BCR1,LC053,2,0,0,2,100.0,0.0,0.0
BD6vpv-l-l-BCR2,LC008,4,0,0,4,100.0,0.0,0.0
BD6w1o-B-B-BCR2,LC005,10,0,0,10,100.0,0.0,0.0
BD6w1o-d-d-BCR1,LC014,4,0,0,4,100.0,0.0,0.0
BD6w1o-K-K-BCR3,LC025,3,0,1,4,75.0,0.0,25.0
BD6w1q-b-b-BCR1,LC005,6,0,0,6,100.0,0.0,0.0
BD6w1q-C-C-BCR1,LC007,9,0,2,11,81.81818181818181,0.0,18.181818181818183
BD6w1q-t-t-BCR1,LC039,7,0,0,7,100.0,0.0,0.0
BD6w1t-b-b-BCR2,LC005,9,0,0,9,100.0,0.0,0.0
BD6w1u-c-c-BCR1,LC007,7,0,4,11,63.63636363636363,0.0,36.36363636363637
BD7vd5-D-D-BCR1,LC014,2,0,0,2,100.0,0.0,0.0
BD6w1u-x-x-BCR1,LC000,0,0,2,2,0.0,0.0,100.0
BD6wgw-A-A-CAH1,LC031,1,0,0,1,100.0,0.0,0.0
BD6wj6-B-B-BCR1,LC005,3,0,0,3,100.0,0.0,0.0
BD6wj6-D-D-BCR1,LC014,3,0,0,3,100.0,0.0,0.0
BD6yac-3-3-BCR2,LC002,1,0,0,1,100.0,0.0,0.0
BD6yac-A-A-PQN1,LC028,4,0,4,8,50.0,0.0,50.0
BD6yc1-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD6yez-2-2-XAT1,LC002,8,0,4,12,66.66666666666667,0.0,33.333333333333336
BD6yez-A-A-BCR1,LC060,5,0,0,5,100.0,0.0,0.0
BD6yp7-h-h-BCR1,LC027,6,0,0,6,100.0,0.0,0.0
BD6ypf-A-A-GPP1,LC011,2,6,1,9,22.22222222222222,66.66666666666667,11.11111111111111
BD6yxr-F-F-BCR2,LC019,3,0,1,4,75.0,0.0,25.0
BD6z02-M-M-U101,LC001,6,0,4,10,60.0,0.0,40.0
BD6zi4-M-M-NS51,LC001,4,0,5,9,44.44444444444444,0.0,55.55555555555556
BD6zkc-4-4-DCQ1,LC000,0,0,4,4,0.0,0.0,100.0
BD6zki-6-6-DCQ1,LC040,0,0,2,2,0.0,0.0,100.0
BD6zoo-A-A-BCR3,LC056,2,0,0,2,100.0,0.0,0.0
BD6zoo-B-B-BCR4,LC044,1,0,0,1,100.0,0.0,0.0
BD6zoo-F-F-BCR1,LC019,2,0,0,2,100.0,0.0,0.0
BD6zoo-H-H-BCR1,LC000,1,0,0,1,100.0,0.0,0.0
BD6ztq-D-D-HQH1,LC000,1,0,4,5,20.0,0.0,80.0
BD6zxs-A-A-BCR1,LC041,5,0,0,5,100.0,0.0,0.0
BD6zxs-A-A-PQN1,LC041,4,0,4,8,50.0,0.0,50.0
BD7cb9-A-A-J6C1,LC031,2,0,0,2,100.0,0.0,0.0
BD7cji-C-C-BCR1,LC007,3,0,0,3,100.0,0.0,0.0
BD7cji-Y-Y-BCR1,LC000,3,0,0,3,100.0,0.0,0.0
BD7cjj-k-k-BCR2,LC025,5,0,0,5,100.0,0.0,0.0
BD7cou-t-t-BCR1,LC039,5,0,0,5,100.0,0.0,0.0
BD7crs-A-A-RET1,LC004,9,0,0,9,100.0,0.0,0.0
BD7czl-D-D-BCR1,LC014,2,0,0,2,100.0,0.0,0.0
BD7d0j-4-4-BCR1,LC002,2,0,0,2,100.0,0.0,0.0
BD7d0j-G-G-BCR1,LC022,4,0,0,4,100.0,0.0,0.0
BD7d0j-P-P-XAT3,LC006,0,0,2,2,0.0,0.0,100.0
BD7d1t-c-c-BCR2,LC007,4,0,1,5,80.0,0.0,20.0
BD7d1u-C-C-BCR3,LC007,7,0,0,7,100.0,0.0,0.0
